0,pb206_pb204,pb207_pb204,1,sr87_sr86,nd143_nd144
3.0,18.11,15.5,4.0,0.703443,0.513788
4.0,18.27,15.49,1.0,0.702543,0.512925
5.0,18.84,15.65,1.0,0.703028,0.512759
3.0,18.11,15.47,0.0,0.702388,0.513187
5.0,18.96,15.6,1.0,0.703179,0.512931
5.0,19.87,15.65,1.0,0.703196,0.512861
5.0,19.72,15.64,1.0,0.703151,0.512878
5.0,18.9,15.58,1.0,0.703189,0.512921
5.0,19.66,15.59,1.0,0.703103,0.512892
5.0,19.88,15.65,1.0,0.703144,0.512891
5.0,19.85,15.67,1.0,0.703093,0.512861
5.0,18.92,15.59,1.0,0.703169,0.512925
5.0,18.94,15.6,1.0,0.703171,0.512921
5.0,18.9,15.57,1.0,0.703167,0.512948
1.0,20.75,15.74,1.0,0.703127,0.512799
5.0,19.61,15.61,1.0,0.702959,0.512843
5.0,18.94,15.57,4.0,0.703362,0.512726
5.0,20.13,15.71,1.0,0.703009,0.512854
5.0,20.16,15.74,1.0,0.703043,0.51285
5.0,19.12,15.57,4.0,0.703334,0.512877
5.0,19.97,15.71,1.0,0.703054,0.512833
1.0,20.72,15.74,1.0,0.702801,0.512876
1.0,20.74,15.76,4.0,0.703386,0.512732
1.0,20.6,15.73,1.0,0.702987,0.512917
5.0,20.19,15.73,1.0,0.703005,0.512841
5.0,19.12,15.57,4.0,0.703292,0.512838
4.0,18.69,15.54,4.0,0.703721,0.512815
1.0,20.25,15.71,1.0,0.703159,0.512787
5.0,19.94,15.75,4.0,0.703403,0.512747
1.0,20.43,15.75,4.0,0.703277,0.512818
1.0,20.26,15.68,4.0,0.703575,0.512764
4.0,18.6,15.55,4.0,0.703525,0.512781
4.0,18.53,15.54,1.0,0.703066,0.512976
4.0,18.56,15.5,1.0,0.703076,0.512978
5.0,19.61,15.63,4.0,0.70326,0.512828
1.0,20.36,15.73,4.0,0.703249,0.512834
4.0,18.47,15.58,4.0,0.70347,0.512881
4.0,18.28,15.53,4.0,0.703625,0.512787
5.0,18.83,15.565,1.0,0.70313,0.512924
5.0,18.981,15.582,4.0,0.70335,0.512912
5.0,18.844,15.686,3.0,0.704882,0.512699
5.0,18.843,15.622,4.0,0.703697,0.512909
4.0,18.605,15.656,3.0,0.704215,0.512899
5.0,18.975,15.671,4.0,0.704066,0.512803
3.0,17.55,15.54,,,
3.0,18.07,15.54,,,
4.0,18.52,15.46,,,
5.0,19.73,15.72,,,
4.0,18.45,15.53,,,
4.0,18.24,15.54,,,
4.0,18.378,15.603,4.0,0.70404,0.512835
4.0,18.518,15.561,4.0,0.70337,0.512962
4.0,18.66,15.575,4.0,0.70345,0.51293
5.0,18.731,15.603,4.0,0.70349,0.512922
4.0,18.715,15.594,4.0,0.7034,0.512946
4.0,18.413,15.576,4.0,0.70363,0.512926
5.0,18.93,15.602,4.0,0.70345,0.512952
5.0,18.765,15.617,4.0,0.70325,0.512971
5.0,18.756,15.567,4.0,0.7036,0.51287
5.0,18.727,15.603,4.0,0.70352,0.512908
4.0,18.715,15.617,4.0,0.70378,0.512828
3.0,18.148,15.583,4.0,0.70352,0.512899
3.0,18.135,15.578,4.0,0.70349,0.512911
4.0,18.509,15.546,4.0,0.70327,0.512977
4.0,18.663,15.535,4.0,0.70333,0.512963
5.0,18.798,15.578,4.0,0.70326,0.51297
4.0,18.505,15.56,4.0,0.70342,0.51294
5.0,19.463,15.613,4.0,0.70337,0.51281
5.0,19.45,15.66,4.0,0.703538,0.512869
1.0,20.5,15.67,4.0,0.703382,0.512911
5.0,19.97,15.66,1.0,0.703012,0.512944
1.0,20.66,15.7,1.0,0.703036,0.512953
5.0,20.07,15.68,4.0,0.70329,0.512873
5.0,20.03,15.63,4.0,0.7033,0.51288
5.0,19.99,15.69,4.0,0.703307,0.512819
5.0,20.0,15.67,4.0,0.703265,0.512857
1.0,20.49,15.78,4.0,0.703323,0.512832
5.0,19.898,15.685,1.0,0.7032,0.51282
4.0,18.39,15.51,4.0,0.703358,0.512704
4.0,18.52,15.53,1.0,0.703014,0.512721
3.0,17.67,15.58,4.0,0.703705,0.5129915
3.0,17.72,15.63,4.0,0.703664,0.513015
4.0,18.45,15.49,1.0,0.703182,0.512708
4.0,18.4,15.5,1.0,0.703042,0.512731
4.0,18.48,15.56,1.0,0.703065,0.512719
3.0,17.62,15.54,4.0,0.70353,0.513063
1.0,1156.774,125.984,,,
1.0,152.549,31.823,1.0,0.702164,0.511337
1.0,214.395,44.733,1.0,0.702021,0.51141
1.0,109.569,25.432,1.0,0.701992,0.511807
1.0,127.548,31.297,1.0,0.702281,0.511891
1.0,1149.6,113.325,1.0,0.7021235,0.511568
1.0,129.416,27.287,1.0,0.703187,0.511804
1.0,170.389,35.517,1.0,0.702324,0.51144
1.0,175.923,38.509,,,
5.0,19.5807,15.6201,1.0,0.703155,0.512866
5.0,19.2833,15.6365,4.0,0.703442,0.512818
5.0,19.2592,15.6366,4.0,0.703479,0.512852
5.0,19.461,15.6317,4.0,0.703235,0.51289
5.0,19.4142,15.6443,4.0,0.703696,0.512805
5.0,19.6986,15.6291,4.0,0.703455,0.512788
5.0,19.228,15.6622,4.0,0.7038197,0.512813
5.0,19.4895,15.6443,4.0,0.703371,0.512863
5.0,19.2283,15.6346,4.0,0.703598,0.512896
5.0,19.4018,15.6631,4.0,0.703616,0.512809
5.0,19.1411,15.6393,4.0,0.703643,0.512808
5.0,19.3952,15.6586,4.0,0.704122,0.512764
5.0,19.6324,15.627,1.0,0.703223,0.512841
5.0,19.8207,15.6201,1.0,0.703205,0.512894
5.0,19.5565,15.6052,1.0,0.703199,0.512857
5.0,19.5738,15.6248,1.0,0.70321,0.51288
1.0,20.2773,15.6456,4.0,0.703237,0.512856
5.0,19.682,15.6249,1.0,0.703153,0.512922
1.0,20.27254,15.6752,4.0,0.7036612,0.5127414
5.0,19.4771,15.61454,1.0,0.7032174,0.5128394
5.0,19.1165,15.6367,4.0,0.703566,0.5128002
5.0,19.4182,15.6375,1.0,0.703164,0.512873
5.0,19.5229,15.6226,4.0,0.703235,0.512852
5.0,19.381,15.67,,,
5.0,19.052,16.646,,,
5.0,18.961,15.621,,,
5.0,19.842,15.604,4.0,0.70335,0.51294
5.0,19.645,15.673,,,
5.0,19.639,15.656,,,
4.0,18.636,15.534,1.0,0.703167,0.512953
1.0,21.151,15.752,,,
1.0,21.465,15.81,,,
1.0,21.598,15.812,1.0,0.702744,0.512914
1.0,21.718,15.837,1.0,0.702946,0.512892
1.0,21.622,15.819,1.0,0.702847,0.512904
1.0,21.484,15.805,1.0,0.702744,0.512924
1.0,21.668,15.828,1.0,0.702877,0.51291
1.0,21.864,15.846,1.0,0.702791,0.512892
1.0,21.708,15.831,1.0,0.702882,0.512901
1.0,21.666,15.817,1.0,0.702855,0.512901
1.0,21.566,15.811,1.0,0.702757,0.512929
1.0,21.497,15.795,1.0,0.702784,0.512929
5.0,18.784,15.574,1.0,0.703029,0.512944
5.0,19.835,15.618,1.0,0.702919,0.512912
3.0,17.991,15.49,1.0,0.70265,0.513081
1.0,20.27,15.662,1.0,0.703139,0.512963
5.0,19.97,15.63,1.0,0.70294,0.513012
1.0,21.33,15.75,1.0,0.70284,0.512905
5.0,19.67,15.61,1.0,0.70293,0.513014
1.0,20.94,15.71,1.0,0.70287,0.512953
1.0,21.06,15.72,1.0,0.70285,0.512941
1.0,20.86,15.73,1.0,0.70283,0.512934
5.0,19.74,15.59,1.0,0.70296,0.513008
5.0,19.6,15.59,1.0,0.702948571,0.512989
5.0,19.64,15.61,1.0,0.70299,0.512995
1.0,20.75,15.7,1.0,0.70284,0.512989
5.0,19.7,15.59,1.0,0.70292,0.513036
5.0,19.29,15.56,1.0,0.70307,0.512972
5.0,19.63,15.59,1.0,0.70293,0.513005
5.0,19.4035,15.5794,1.0,0.702974,0.512977
5.0,19.3494,15.6008,1.0,0.702986,0.512965
5.0,19.355,15.706,4.0,0.70385,0.51278
5.0,19.327,15.706,,,
5.0,19.191,15.662,,,
5.0,19.15,15.61,,,
4.0,18.38,15.547,,,
4.0,18.342,15.534,,,
1.0,20.97,15.74,1.0,0.702948,0.5129
1.0,20.88,15.71,1.0,0.702807,0.512906
1.0,20.98,15.75,1.0,0.702857,0.512884
1.0,21.08,15.78,1.0,0.702857,0.512877
1.0,20.71,15.74,1.0,0.702761,0.512895
1.0,20.82,15.73,1.0,0.703003,0.512894
1.0,20.5151,15.7178,1.0,0.7028524,0.512883
1.0,20.5742,15.7231,1.0,0.702932125,0.512882375
1.0,20.7588,15.7399,1.0,0.702813,0.512871
1.0,20.843,15.7422,1.0,0.702914,0.512871
5.0,20.1102,15.6722,4.0,0.703300545,0.51291
5.0,20.1338,15.6657,4.0,0.703277,0.512917
1.0,20.7202,15.7379,1.0,0.702802,0.512873
1.0,20.4032,15.7208,1.0,0.702803,0.5128231
1.0,20.7772,15.7472,1.0,0.702842429,0.512865
1.0,20.972,15.784,1.0,0.70276,0.51284
5.0,19.946,15.765,,,
5.0,20.091,15.791,1.0,0.70269,0.51285
1.0,21.068,15.756,,,
1.0,21.082,15.764,,,
1.0,21.107,15.77,1.0,0.702788,0.512895
1.0,21.057,15.753,,,
5.0,19.6191,15.6003,1.0,0.7030175,0.512977
5.0,19.5528,15.5932,1.0,0.702947,0.512982
1.0,20.9034,15.7371,1.0,0.702949,0.512893
1.0,21.0009,15.7515,1.0,0.703114,0.512902
1.0,20.6989,15.7297,1.0,0.702933,0.512891
1.0,21.06,15.776,1.0,0.702793,0.512884
1.0,21.052,15.763,1.0,0.702864,0.512875
1.0,21.072,15.763,1.0,0.702779,0.512882
4.0,18.387,15.531,1.0,0.70304,0.512928
4.0,18.483,15.531,1.0,0.703048,0.512791
1.0,20.256,15.652,1.0,0.702989,0.512927
5.0,19.452,15.608,1.0,0.702763,0.512908
5.0,18.952,15.617,3.0,0.704338,0.512687
3.0,18.084,15.473,1.0,0.702674,0.513125
4.0,18.219,15.477,1.0,0.702603,0.513132
3.0,18.173,15.485,1.0,0.702576,0.513115
3.0,18.101,15.465,1.0,0.702621,0.513137
3.0,17.589,15.476,1.0,0.702595,0.513151
1.0,20.872,15.749,1.0,0.702884,0.512872
3.0,17.674,15.404,,,
3.0,18.11,15.496,,,
3.0,17.617,15.444,,,
3.0,18.01,15.501,,,
4.0,18.391,15.552,,,
4.0,18.711,15.539,,,
4.0,18.521,15.557,4.0,0.70322,0.512986
5.0,19.132,15.532,1.0,0.703,0.512983
4.0,18.669,15.627,4.0,0.70414,0.512968
4.0,18.56466667,15.59883333,3.0,0.704723,0.51279
4.0,18.482,15.576,3.0,0.704613,0.512811
4.0,18.421,15.542,,,
4.0,18.338,15.521,,,
4.0,18.44,15.527,,,
3.0,18.057,15.507,,,
3.0,18.044,15.48,,,
3.0,17.925,15.516,4.0,0.703402,0.512982
3.0,18.116,15.524,4.0,0.704111,0.512957
4.0,18.299,15.551,4.0,0.703761,0.51298
4.0,18.552,15.604,4.0,0.703903,0.512855
4.0,18.581,15.51736,4.0,0.703392,0.512903
4.0,18.385,15.60776,4.0,0.703965,0.512743
4.0,18.458,15.55769,4.0,0.704072,0.512758
4.0,18.646,15.568,,,
4.0,18.642,15.538,,,
4.0,18.303,15.562,4.0,0.704041,0.512843
3.0,18.147,15.548,3.0,0.704379,0.512797
3.0,17.92,15.535,3.0,0.704249,0.512845
5.0,19.31,15.61,4.0,0.703485,0.5128764
5.0,19.38,15.57,4.0,0.70359,0.5128894
5.0,19.18,15.63,4.0,0.703569,0.5129104
5.0,19.34,15.59,4.0,0.703349,0.5128956
5.0,19.42,15.58,4.0,0.703295,0.5128832
5.0,19.26,15.62,4.0,0.703557,0.5128987
4.0,18.712,15.586,4.0,0.70396,0.512849
4.0,18.63,15.589,3.0,0.70447,0.512805
4.0,18.453,15.6,3.0,0.70472,0.512701
4.0,18.348,15.576,3.0,0.70452,0.512711
4.0,18.384,15.579,3.0,0.70445,0.512739
4.0,18.349,15.577,3.0,0.7046,0.512726
4.0,18.378,15.58,3.0,0.70459,0.512735
4.0,18.703,15.591,4.0,0.70405,0.512851
4.0,18.467,15.572,4.0,0.70393,0.512833
4.0,18.439,15.574,3.0,0.70424,0.512769
4.0,18.439,15.56,4.0,0.70395,0.512841
4.0,18.466,15.573,4.0,0.70393,0.512845
4.0,18.479,15.577,3.0,0.70416,0.512788
4.0,18.477,15.572,4.0,0.70414,0.512778
4.0,18.573,15.776,,,
4.0,18.685,15.613,,,
4.0,18.7,15.573,,,
5.0,18.837,15.631,,,
5.0,18.812,15.629,,,
4.0,18.634,15.598,2.0,0.706595,0.512754
5.0,18.75,15.639,,,
4.0,18.616,15.621,4.0,0.70404,0.512818
4.0,18.589,15.616,3.0,0.704183,0.51280825
5.0,19.134,15.672,,,
4.0,18.629,15.598,3.0,0.704499,0.512579
4.0,18.54,15.582,4.0,0.7041,0.512721
5.0,18.871,15.603,4.0,0.704125,0.512722
5.0,18.976,15.565,1.0,0.70298,0.51301
5.0,18.824,15.62,4.0,0.70365,0.512903
3.0,18.076,15.574,4.0,0.70380225,0.5127655
5.0,18.796,15.596,4.0,0.703962,0.512705
5.0,18.823,15.617,3.0,0.704154,0.512693
5.0,18.921,15.618,3.0,0.704286,0.512647
4.0,18.538,15.589,1.0,0.70329,0.51151
1.0,21.743,15.784,2.0,0.70547,0.51175
3.0,17.959,15.57,4.0,0.70346,0.512881
3.0,18.201,15.559,4.0,0.70372,0.51283
3.0,18.078,15.567,,,
5.0,18.81,15.584,,,
4.0,18.342,15.568,3.0,0.70518,0.512756
4.0,18.298,15.57,,,
4.0,18.576,15.5626,3.0,0.70571,0.512759
5.0,19.241,15.62773,3.0,0.705163,0.512797
5.0,19.656,15.633,1.0,0.70309,0.512927
1.0,244.09,44.56,1.0,0.7022,0.5106
1.0,50.476,19.484,1.0,0.70235,0.51057
3.0,17.905,15.576,,,
3.0,17.982,15.6,,,
3.0,17.926,15.574,,,
3.0,17.977,15.593,3.0,0.70438,0.512819
3.0,17.999,15.602,,,
5.0,19.6477,15.5872,4.0,0.703735,0.512928
5.0,19.0905,15.6192,4.0,0.703874,0.512898
5.0,19.5222,15.639,4.0,0.703833,0.512894
5.0,19.3262,15.5568,4.0,0.703737,0.512929
5.0,19.56,15.65,4.0,0.703959,0.512888
5.0,19.62,15.65,4.0,0.70384,0.512881
5.0,19.21,15.61,4.0,0.703831,0.512901
5.0,19.44,15.62,4.0,0.704129,0.512834
5.0,19.24,15.62,4.0,0.703852,0.512908
5.0,19.42,15.61,4.0,0.703833,0.512888
5.0,19.62,15.63,4.0,0.703722,0.512879
5.0,19.117,15.611,4.0,0.70377,0.51293
5.0,19.107,15.658,4.0,0.70398,0.51287
5.0,19.011,15.617,4.0,0.70385,0.51284
5.0,19.42,15.62,4.0,0.703452,0.512935
5.0,19.88,15.62,4.0,0.703373,0.512962
5.0,19.3,15.61,4.0,0.703647,0.512897
5.0,20.04,15.63,4.0,0.703582,0.51298
5.0,19.52,15.63,4.0,0.703543,0.512882
5.0,19.7,15.63,4.0,0.70347,0.512915
5.0,19.513,15.595,4.0,0.70356,0.513011
5.0,19.706,15.598,4.0,0.70351,0.512946
5.0,19.695,15.603,4.0,0.70358,0.512922
5.0,19.633,15.592,4.0,0.70338,0.512945
5.0,19.601,15.596,4.0,0.7034,0.512944
5.0,19.479,15.588,4.0,0.70336,0.512954
5.0,19.863,15.611,4.0,0.70341,0.512937
5.0,20.096,15.659,4.0,0.70343,0.5129262
5.0,20.09,15.626,4.0,0.70341,0.512957
5.0,19.18,15.51,4.0,0.703361,0.512873
5.0,18.85,15.48,4.0,0.703565,0.512851
5.0,19.653,15.575,4.0,0.7038,0.51281
5.0,19.711,15.594,4.0,0.70377,0.51289
5.0,19.589,15.565,4.0,0.70379,0.51282
5.0,19.538,15.558,4.0,0.70376,0.51289
5.0,19.614,15.704,4.0,0.70379,0.5129
5.0,19.83,15.65,4.0,0.703704,0.512926
5.0,19.48,15.56,,,
5.0,19.76,15.57,4.0,0.703828,0.51287
5.0,19.69,15.64,4.0,0.703793,0.512919
5.0,19.62,15.56,4.0,0.703759,0.512879
5.0,19.87,15.63,4.0,0.7035,0.512976
5.0,20.01,15.64,4.0,0.703535,0.512963
5.0,19.75,15.55,4.0,0.703524,0.512957
5.0,19.477,15.617,,,
5.0,19.919,15.618,,,
5.0,19.77,15.631,4.0,0.703701,0.512894
5.0,19.668,15.636,4.0,0.703896,0.512873
5.0,19.86,15.605,4.0,0.703473,0.512927
5.0,19.5363,15.5569,4.0,0.703644,0.512987
5.0,19.737,15.5793,4.0,0.703538,0.513004
5.0,19.4947,15.631,4.0,0.703787,0.512891
5.0,20.0234,15.6212,4.0,0.703569,0.512941
5.0,19.9007,15.6199,4.0,0.703705,0.512987
5.0,20.0923,15.6289,4.0,0.703643,0.512984
5.0,19.3468,15.5417,4.0,0.703788,0.51296
5.0,19.4757,15.5479,4.0,0.703627,0.512977
5.0,19.961,15.641,4.0,0.70337,0.51297
5.0,19.823,15.618,4.0,0.70348,0.51284
5.0,19.631,15.562,4.0,0.7035,0.51283
5.0,19.993,15.637,4.0,0.703421,0.51294
5.0,19.874,15.628,4.0,0.703504,0.51293
5.0,19.85,15.62677778,4.0,0.703437778,0.512921444
5.0,19.959,15.632,4.0,0.703435,0.512921
5.0,19.959,15.632,4.0,0.703412,0.512924
5.0,20.001,15.637,4.0,0.703437,0.512925
5.0,19.896,15.624,4.0,0.703399,0.512922
5.0,20.134,15.638,4.0,0.703606,0.512927
5.0,19.972,15.636,4.0,0.703426,0.512923
5.0,19.793,15.621,4.0,0.703562,0.512927
5.0,20.186,15.654,4.0,0.703632,0.512924
5.0,19.77633333,15.64366667,4.0,0.70364,0.512913667
1.0,20.511,15.673,4.0,0.703752,0.512959
5.0,19.347,15.626,4.0,0.703743,0.5129
5.0,20.047,15.627,4.0,0.703715,0.512983
5.0,20.12633333,15.63944444,4.0,0.703742222,0.512980222
5.0,19.8,15.626,4.0,0.703705,0.512924
5.0,19.861,15.631,4.0,0.703733,0.512963
5.0,20.177,15.647,4.0,0.703761,0.512956
1.0,20.276,15.653,4.0,0.703765,0.512976
1.0,20.507,15.667,4.0,0.703745,0.512955
5.0,19.89,15.707,3.0,0.705181,0.512729
5.0,19.871,15.721,,,
5.0,19.867,15.723,,,
5.0,19.786,15.704,3.0,0.704338,0.512786
5.0,19.776,15.702,3.0,0.704311,0.512787
5.0,19.956,15.751,3.0,0.705119,0.512726
5.0,19.874,15.724,3.0,0.704463,0.512759
5.0,19.762,15.671,3.0,0.70452,0.51269
5.0,19.749,15.651,3.0,0.70419,0.5128
5.0,19.712,15.646,3.0,0.70423,0.51281
5.0,19.79,15.668,3.0,0.70479,0.51265
5.0,19.806,15.7,3.0,0.70496,0.51282
5.0,19.653,15.694,4.0,0.703532,0.512939
5.0,19.368,15.623,1.0,0.703202,0.512943
5.0,19.612,15.661,4.0,0.704112,0.51285
5.0,19.489,15.617,4.0,0.703464,0.512931
5.0,19.518,15.605,4.0,0.703522,0.512956
5.0,19.905,15.73,3.0,0.704633,0.512781
5.0,19.638,15.671,3.0,0.70447,0.512859
5.0,19.827,15.727,3.0,0.704911,0.512804
5.0,19.797,15.656,3.0,0.70444,0.51279
5.0,19.4,15.588,,,
5.0,19.96929481,15.76887547,,,
5.0,19.851,15.758,3.0,0.705463,0.5127
5.0,20.104,15.79,,,
5.0,19.864,15.713,3.0,0.704765,0.51276
5.0,20.069,15.782,,,
5.0,19.807,15.707,3.0,0.704218,0.512798
5.0,19.626,15.666,4.0,0.704135,0.512804
5.0,19.396,15.587,4.0,0.703485,0.512896
5.0,19.717,15.687,,,
5.0,19.472,15.595,4.0,0.703496,0.512909
5.0,20.162,15.797,2.0,0.70621,0.512678
5.0,19.97731059,15.77188422,,,
5.0,19.791,15.709,3.0,0.704456,0.512777
5.0,19.466,15.59,4.0,0.7034,0.512904
5.0,19.884,15.754,3.0,0.70522,0.51281
5.0,19.75,15.699,3.0,0.70432,0.51285
5.0,19.333,15.601,4.0,0.70348,0.51292
5.0,20.00736974,15.75082295,3.0,0.705338,0.512699
5.0,19.69,15.675,3.0,0.704264,0.512812
5.0,19.534,15.607,4.0,0.70364,0.512888
5.0,19.56950813,15.640502,,,
5.0,19.611,15.642,4.0,0.703984,0.512819
5.0,19.444,15.581,4.0,0.703242,0.512902
5.0,19.645,15.631,4.0,0.703743,0.512887
5.0,19.6166008,15.64451367,4.0,0.704143,0.512796
5.0,19.504,15.589,,,
5.0,19.33,15.56,4.0,0.703273,0.51299
5.0,19.448,15.582,4.0,0.703274,0.512919
5.0,19.81198527,15.70167998,3.0,0.704368,0.51279
5.0,19.90416666,15.7307646,3.0,0.705167,0.512736
5.0,20.0206,15.6172,4.0,0.703588,0.512963
5.0,20.0587,15.6219,4.0,0.70361,0.512955
5.0,19.9293,15.6123,4.0,0.703565,0.512957
5.0,19.8403,15.61,4.0,0.703652,0.512956
5.0,19.996,15.6166,4.0,0.703556,0.512968
5.0,19.339,15.529,4.0,0.703523,0.512908
5.0,19.833,15.617,4.0,0.703596,0.51298
5.0,19.595,15.582,4.0,0.703458,0.512961
5.0,19.65,15.592,4.0,0.703433,0.512962
5.0,19.641,15.583,4.0,0.703425,0.512963
5.0,19.846,15.608,4.0,0.70355,0.512954
5.0,19.98,15.62,4.0,0.703592,0.512953
5.0,19.61,15.59,4.0,0.703454,0.512981
5.0,19.92,15.62,4.0,0.703579,0.512968
5.0,19.5,15.54,4.0,0.703519,0.512866
5.0,19.64,15.59,4.0,0.70342,0.512981
5.0,20.02,15.62,4.0,0.703491,0.512993
5.0,19.381,15.511,4.0,0.70348,0.51292
5.0,19.736,15.535,4.0,0.70355,0.5129
5.0,19.883,15.63,4.0,0.70352,0.51296
5.0,19.713,15.598,4.0,0.703455,0.512948
5.0,19.61,15.57,,,
5.0,19.992,15.615,4.0,0.703573,0.512956
5.0,19.983,15.62,4.0,0.703557,0.512961
5.0,19.932,15.615,4.0,0.703571,0.512965
5.0,19.928,15.614,4.0,0.703572,0.512969
5.0,19.98,15.61,4.0,0.70359,0.512997
0.0,15.769375,15.095375,,,
0.0,14.911,14.937,,,
0.0,14.789,14.912,,,
0.0,15.948,15.133,,,
0.0,15.485875,15.045,,,
0.0,15.78775,15.1135,,,
0.0,15.953,15.147,,,
0.0,16.43925,15.241375,,,
0.0,15.916,15.134,,,
0.0,15.988,15.142,,,
0.0,15.54275,15.037875,,,
4.0,18.545,15.851,,,
5.0,18.647,15.776,,,
3.0,18.161,15.751,,,
0.0,14.78714286,15.02842857,,,
2.0,16.87028571,15.63414286,,,
1.0,20.50928571,16.15757143,,,
3.0,18.30666667,15.83916667,,,
5.0,18.863,15.897,,,
4.0,18.307,15.802,,,
4.0,18.545,15.851,,,
0.0,14.78714286,15.02842857,,,
5.0,18.647,15.776,,,
3.0,18.30666667,15.83916667,,,
3.0,18.161,15.751,,,
3.0,18.261,15.802,,,
4.0,18.307,15.802,,,
5.0,18.863,15.897,,,
3.0,18.181,15.776,,,
2.0,16.87028571,15.63414286,,,
1.0,20.50928571,16.15757143,,,
3.0,17.57,15.36,,,
4.0,18.41,15.42,,,
1.0,20.603,15.655,3.0,0.704617,0.512463
5.0,20.078,15.694,4.0,0.703845,0.51211
5.0,18.783,15.489,2.0,0.707782,0.512279
4.0,18.735,15.554,2.0,0.706823,0.512212
5.0,19.161,15.69,2.0,0.70763,0.512185
3.0,17.811,15.378,2.0,0.705512,0.512139
5.0,19.248,15.568,2.0,0.707389,0.512209
5.0,18.763,15.565,2.0,0.705354,0.512176
0.0,16.333,15.46,,,
5.0,19.327,15.561,,,
4.0,18.662,15.51,1.0,0.70325,0.512561
5.0,18.914,15.438,2.0,0.7114,0.512364
5.0,18.859,15.404,2.0,0.70614,0.512396
5.0,19.508,15.495,2.0,0.7057,0.512479
5.0,18.95,15.581,2.0,0.705245,0.512396
5.0,18.851,15.497,2.0,0.705592,0.512297
5.0,19.842,15.689,2.0,0.706798,0.512522
5.0,19.91,15.74,,,
3.0,17.849,15.457,,,
5.0,19.19,15.717,2.0,0.706568,0.512476
4.0,18.233,15.471,2.0,0.7066,0.51242
4.0,18.604,15.595,2.0,0.70827,0.51233
5.0,18.969,15.565,3.0,0.70477,0.51292
4.0,18.385,15.586,,,
4.0,18.429,15.645,,,
4.0,18.444,15.6,2.0,0.70781,0.51235
4.0,18.404,15.59,,,
4.0,18.589,15.579,3.0,0.70487,0.51273
5.0,18.897,15.623,2.0,0.70733,0.51252
5.0,18.839,15.636,,,
4.0,18.344,15.561,2.0,0.70836,0.51225
5.0,19.099,15.666,2.0,0.70576,0.51247
5.0,19.139,15.654,2.0,0.70671,0.51234
4.0,18.332,15.606,,,
5.0,18.9,15.6,2.0,0.7064,0.51239
5.0,18.9,15.63,2.0,0.70608,0.51249
5.0,18.93,15.66,2.0,0.70613,0.51245
5.0,19.22,15.66,3.0,0.70538,0.51267
5.0,19.22,15.68,3.0,0.70531,0.51277
5.0,19.22,15.68,3.0,0.70521,0.51277
5.0,19.21,15.7,2.0,0.70667,0.51248
5.0,19.18,15.67,2.0,0.7067,0.51247
5.0,18.92,15.64,2.0,0.70646,0.51242
5.0,19.24,15.71,2.0,0.70629,0.51255
5.0,19.24,15.69,2.0,0.70633,0.51252
5.0,19.25,15.71,2.0,0.7062,0.51243
5.0,19.23,15.7,2.0,0.7062,0.51253
5.0,19.19,15.64,2.0,0.70591,0.51255
5.0,19.22,15.66,2.0,0.70634,0.51247
5.0,19.27,15.7,2.0,0.7062,0.5125
4.0,18.23,15.51,,,
4.0,18.22,15.45,,,
3.0,18.181,15.534,3.0,0.7055,0.51266
3.0,17.943,15.514,2.0,0.70694,0.51237
3.0,18.008,15.534,2.0,0.70715,0.5123
3.0,17.419,15.424,4.0,0.70378,0.51289
3.0,17.913,15.488,3.0,0.70466,0.51272
5.0,19.163,15.569,4.0,0.70353,0.51295
4.0,18.254,15.511,3.0,0.70416,0.51282
3.0,18.178,15.511,2.0,0.70537,0.51256
4.0,18.257,15.524,2.0,0.70648,0.51242
3.0,18.037,15.518,2.0,0.70664,0.5124
3.0,18.044,15.539,,,
4.0,18.244,15.563,,,
3.0,17.482,15.473,,,
3.0,18.177,15.573,,,
3.0,17.834,15.518,,,
3.0,17.858,15.496,,,
3.0,17.973,15.51,,,
3.0,17.821,15.55,,,
3.0,17.742,15.531,,,
3.0,18.194,15.523,,,
3.0,18.123,15.541,,,
4.0,18.67,15.57,,,
4.0,18.591,15.555,,,
4.0,18.263,15.548,,,
3.0,18.127,15.509,,,
2.0,17.216,15.498,2.0,0.71168,0.511778
2.0,17.156,15.494,2.0,0.71208,0.511781
2.0,17.202,15.53,2.0,0.7121,0.511769
3.0,18.052,15.578,,,
5.0,18.797,15.633,,,
5.0,18.834,15.627,,,
3.0,18.232,15.613,,,
4.0,18.378,15.58,,,
5.0,19.014,15.631,,,
5.0,18.959,15.657,,,
5.0,18.908,15.657,,,
5.0,18.9,15.633,,,
5.0,19.242,15.696,2.0,0.70603,0.51252
5.0,19.189,15.688,3.0,0.70516,0.51276
5.0,19.037,15.633,3.0,0.70471,0.5127
5.0,19.068,15.648,3.0,0.7043,0.51279
5.0,19.153,15.688,2.0,0.70693,0.51238
3.0,18.126,15.585,2.0,0.70727,0.51206
5.0,19.047,15.668,3.0,0.70532,0.51276
5.0,18.887,15.622,3.0,0.70425,0.51277
5.0,19.16,15.671,2.0,0.70618,0.51255
5.0,19.171,15.682,2.0,0.70628,0.51247
5.0,19.16,15.697,2.0,0.70623,0.5125
5.0,19.125,15.682,2.0,0.70583,0.51248
4.0,18.612,15.629,2.0,0.70654,0.51224
5.0,18.984,15.598,3.0,0.70426,0.512871
