,pb206_pb204,pb207_pb204
16626,18.557,15.575
16646,18.707,15.568
16647,18.7,15.572
16648,18.707,15.568
16649,18.7,15.572
16650,18.66,15.536
16653,18.675,15.585
16654,18.659,15.55
16655,18.672,15.529
16656,18.725,15.534
16657,18.725,15.534
16659,18.692,15.539
16660,18.777,15.528
16661,18.69383367,15.55777014
16662,18.69610741,15.5588373
16663,18.6875172,15.55782719
16664,18.699,15.55
16675,18.727,15.542
16676,18.697,15.544
16684,18.583,15.587
16710,18.655,15.56
16712,18.687,15.588
16751,18.64,15.55
16753,18.61,15.55
16756,18.69,15.56
16759,18.71,15.55
16760,18.69,15.55
16766,18.678,15.595
16767,18.708,15.55
16768,18.7,15.544
16769,18.709,15.557
16770,18.67,15.56
16771,18.706,15.561
16776,18.617,15.528
16777,18.617,15.528
16778,18.684,15.526
16781,18.461,15.505
16782,18.461,15.505
16786,18.658,15.53
16787,18.658,15.53
16809,18.727,15.534
16810,18.759,15.539
16832,18.818,15.544
16858,18.127,15.479
16860,18.127,15.479
16870,18.437,15.509
16883,17.983,15.466
16885,17.983,15.466
16905,18.198,15.489
16907,18.198,15.489
16961,18.759,15.564
16962,18.872,15.536
16963,18.63,15.502
16964,18.481,15.49
16965,18.538,15.507
16966,18.618,15.52
16969,18.701,15.544
16991,18.726,15.529
17001,18.744,15.539
17002,18.754,15.573
17003,18.719,15.549
17005,18.742,15.549
17007,18.789,15.583
17049,18.525,15.505
17051,18.525,15.505
17112,18.125,15.604
17119,18.104,15.596
17156,18.971,15.616
17157,18.941,15.626
17158,18.89,15.629
17159,19.049,15.58
17160,18.895,15.618
17161,18.983,15.61
17162,18.955,15.598
17163,19.217,15.644
17164,18.98,15.585
17165,18.866,15.608
17166,19.272,15.64
17167,19.095,15.595
17432,18.20318781,15.48991302
17433,18.23751229,15.50002036
17436,19.72365072,15.57593546
17438,19.67268008,15.57841068
17461,19.13526287,15.56551878
17462,19.12310769,15.48584894
17467,19.52991192,15.54986139
17469,19.41778091,15.54438377
17686,30.12394241,16.26464116
17687,19.73720968,15.69365587
17689,24.76904075,16.01347692
17690,23.51017838,15.92238611
17691,26.64606977,16.12244968
17693,27.1293504,16.0988521
17694,23.3406882,15.8490048
17696,20.1284766,15.6562282
17697,19.7577366,15.7332586
17896,19.245,15.569
17950,19.634,15.61
17951,19.532,15.596
17952,19.291,15.531
17953,19.597,15.584
17958,19.109,15.561
17959,19.358,15.596
17961,19.409,15.57
17968,19.392,15.571
17969,19.134,15.567
17970,19.462,15.593
18095,19.751,15.604
18096,21.276,15.667
18097,19.694,15.595
18253,19.547,15.572
18254,19.638,15.581
18256,19.586,15.601
18257,19.875,15.638
18259,19.585,15.608
18290,19.48,15.57
18291,19.54,15.58
18310,19.459,15.584
18332,19.7,15.6
18388,19.663,15.611
18393,19.571,15.602
18408,19.531,15.638
18409,19.615,15.596
18410,19.694,15.629
18414,19.559,15.602
18415,19.797,15.613
18416,19.564,15.617
18421,19.657,15.595
18422,19.653,15.61075
18429,19.675,15.613
18430,19.604,15.607
18431,19.476,15.629
18435,19.61,15.607
18436,19.539,15.6
18437,19.522,15.613
18438,19.534,15.643
18441,19.559,15.611
18442,19.363,15.664
18444,19.636,15.613
18449,19.709,15.617
18453,19.709,15.641
18457,19.695,15.614
18458,19.543,15.602
18463,19.574,15.617
18467,19.559,15.612
18469,19.634,15.618
18470,19.533,15.604
18481,19.556,15.639
18482,19.498,15.609
18484,19.566,15.603
18488,19.403,15.57
18489,19.536,15.608
18494,19.533,15.612
18497,19.34,15.567
18498,19.515,15.573
18499,19.286,15.569
18502,19.547,15.668
18505,19.416,15.58
18507,19.486,15.584
18508,19.38,15.571
18511,19.361,15.575
18513,19.381,15.586
18514,19.412,15.595
18515,19.201,15.567
18516,19.538,15.589
18657,19.732,15.606
18674,19.878,15.629
18675,19.874,15.626
18677,19.567,15.592
18678,19.774,15.623
18679,19.816,15.615
18680,19.923,15.64
18681,20.042,15.655
18683,19.553,15.597
18708,19.492,15.598
18721,19.23,15.574
18722,19.216,15.562
18724,19.224,15.565
18725,19.788,15.621
18727,19.786,15.624
18740,19.567,15.583
18741,19.572,15.585
18742,19.525,15.59
18743,19.462,15.546
18744,19.527,15.584
18745,19.435,15.592
18746,19.494,15.595
18747,19.528,15.592
18748,19.575,15.607
18760,20.152,15.659
18761,19.759,15.627
18803,19.877,15.647
18804,19.838,15.662
18806,19.873,15.647
18807,19.856,15.654
18820,19.835,15.611
18822,19.833,15.613
18823,19.866,15.611
18824,19.893,15.614
18825,20.141,15.657
18829,19.527,15.592
18836,19.698,15.596
18866,19.225,15.592
18867,19.812,15.651
18868,19.915,15.664
18869,19.952,15.669
18870,19.877,15.669
18871,20.01,15.671
18877,19.842,15.626
18878,19.72,15.619
18906,19.493,15.629
18907,19.377,15.671
18908,19.506,15.603
18909,19.326,15.602
19066,19.133,15.537
19067,19.098,15.503
19068,19.145,15.522
19069,19.082,15.505
19094,19.085,15.534
19097,19.15,15.545
19099,19.264,15.517
19105,19.005,15.498
19108,19.107,15.514
19109,18.995,15.508
19130,19.199,15.533
19159,19.045,15.534
19161,19.063,15.555
19169,19.09,15.539
19171,19.262,15.513
19173,19.29,15.533
19175,19.272,15.513
19202,19.718,15.651
19203,19.568,15.611
19296,19.872,15.62
19297,19.729,15.616
19299,20.2682,15.6484
19300,19.93,15.618
19308,19.779,15.619
19312,19.68,15.61
19313,19.656,15.624
19323,19.591,15.603
19324,19.669,15.636
19407,19.539,15.586
19408,19.709,15.598
19409,19.891,15.627
19410,19.711,15.613
19411,19.65,15.604
19544,20.251,15.645
19547,19.634,15.607
19548,19.792,15.611
19552,20.02,15.613
19558,19.464,15.589
19619,18.9288,15.5522
19625,18.969,15.562
19662,19.873,15.602
19664,19.911,15.626
19665,19.891,15.608
19666,18.926,15.551
19686,19.323,15.558
19687,19.476,15.573
19691,18.954,15.52
19692,19.173,15.586
19693,19.287,15.581
19694,19.199,15.578
19739,19.363,15.582
19740,19.36,15.564
19747,19.118,15.577
19758,19.324,15.572
19759,19.738,15.592
19827,19.398,15.58
19828,19.374,15.575
19829,19.308,15.567
19830,19.417,15.593
19831,19.405,15.595
19832,19.382,15.591
19847,19.08857143,15.56514286
19848,19.094,15.564
19849,19.095,15.567
19851,19.088,15.559
19852,19.102,15.569
19860,18.819,15.545
19861,19.293,15.58
19862,19.237,15.577
19863,19.16,15.57
19864,19.299,15.59
19866,19.2265,15.578
19867,19.191,15.571
19868,19.181,15.57
19869,19.271,15.581
19871,19.262,15.587
19872,19.282,15.579
19873,19.243,15.576
19874,19.298,15.582
19876,19.192,15.573
19877,19.149,15.57
19878,19.28,15.582
19879,19.387,15.595
19880,19.182,15.57
19881,19.295,15.58
19882,19.224,15.583
19884,19.464,15.605
19885,19.485,15.597
19886,19.294,15.587
19887,19.143,15.568
19888,19.144,15.57
19889,19.14,15.57
19890,19.352,15.584
19891,19.305,15.589
19892,19.118,15.577
19909,19.036,15.558
19910,19.053,15.564
19911,19.043,15.562
19912,19.05,15.56
19914,19.42614286,15.59414286
19915,19.242,15.582
19916,19.236,15.585
19917,19.189,15.579
19918,19.199,15.577
19923,19.43,15.598
19930,19.257,15.575
19962,19.127,15.571
19988,19.118,15.571
19992,19.013,15.56
20012,19.275,15.587
20013,19.766,15.6234
20014,19.449,15.621
20015,19.884,15.599
20016,19.173,15.548
20017,19.731,15.63088889
20018,19.892,15.628
20019,19.689,15.591
20020,19.625,15.599
20021,19.544,15.575
20022,19.36,15.636
20023,19.61014,15.61104
20024,19.694,15.597
20025,19.759,15.619
20026,19.746,15.605
20027,19.688,15.613
20028,19.774,15.624
20029,19.70488889,15.606
20030,19.811,15.622
20031,19.834,15.59688889
20032,19.568,15.575
20033,19.776,15.586
20034,19.652,15.595
20035,19.59,15.585
20036,19.544,15.583
20037,19.688,15.594
20038,19.69188889,15.59788889
20039,19.566,15.6
20040,19.789,15.599
20041,19.566,15.58288889
20042,19.81788889,15.601
20044,19.413,15.593
20045,19.763,15.611
20046,19.773,15.603
20047,19.691,15.62
20048,19.607,15.61788889
20049,19.61,15.631
20050,19.634,15.616
20051,19.653,15.620875
20052,19.63,15.62
20053,19.472,15.589
20219,19.464,15.58
20220,19.526,15.603
20221,19.538,15.586
20222,19.489,15.573
20223,19.406,15.57
20224,19.446,15.58
20225,19.534,15.605
20226,19.44,15.604
20227,19.491,15.606
20228,19.502,15.605
20229,19.45,15.594
20230,19.476,15.597
20231,19.451,15.611
20232,19.489,15.573
20233,19.406,15.57
20234,19.515,15.604
20235,19.515,15.609
20236,19.433,15.599
20237,19.472,15.589
20238,19.437,15.6
20239,19.464,15.58
20240,19.538,15.586
20241,19.652,15.615
20242,19.357,15.594
20271,20.341,15.652
20275,20.218,15.638
20277,20.408,15.66
20298,19.676,15.618
20299,19.692,15.61
20300,19.273,15.619
20301,19.639,15.594
20302,19.187,15.571
20303,19.677,15.608
20304,19.357,15.578
20305,19.143,15.571
20336,19.5558,15.6098
20337,19.861,15.561
20338,19.955,15.601
20339,19.478,15.558
20340,19.603,15.561
20341,19.471,15.553
20342,19.746,15.585
20343,19.78,15.589
20344,19.715,15.576
20345,19.474,15.563
20346,19.733,15.582
20347,19.721,15.565
20349,19.731,15.581
20350,19.541,15.568
20351,19.3,15.543
20352,19.556,15.561
20353,19.404,15.553
20354,19.14771429,15.54728571
20355,19.385,15.556
20356,19.404,15.561
20400,18.34,15.51
20424,18.71,15.55
20425,18.29,15.49
20426,18.31,15.48
20427,18.98,15.58
20428,18.81,15.52
20429,19.67,15.61
20430,18.4,15.49
20431,18.58,15.53
20432,18.31,15.46
20433,19.59,15.59
20434,19.65,15.6
20436,19.71,15.61
20468,19.567,15.596
20469,19.892,15.615
20478,18.983,15.597
20481,18.898,15.587
20485,18.993,15.564
20486,19.207,15.565
20488,19.788,15.586
20497,19.123,15.566
20498,19.213,15.564
20504,19.12,15.557
20510,19.067,15.555
20513,19.15,15.553
20519,19.236,15.563
20521,19.128,15.58
20526,19.229,15.567
20527,19.28,15.59
20528,19.28,15.58
20529,19.62,15.63
20530,19.36571429,15.57714286
20531,19.34,15.63
20532,19.384,15.6
20533,19.68,15.6
20534,19.32,15.59571429
20536,19.282,15.573
20539,19.438,15.596
20540,19.077,15.563
20542,18.894,15.553
20543,18.755,15.542
20545,18.72,15.585
20547,19.035,15.551
20548,18.987,15.568
20551,19.419,15.572
20555,19.164,15.558
20556,19.28,15.591
20561,19.407,15.585
20562,19.321,15.587
20570,18.606,15.516
20572,19.239,15.567
20573,19.417,15.59
20575,19.292,15.57
20578,18.714,15.607
20587,19.064,15.596
20589,18.893,15.572
20591,18.961,15.596
20592,18.094,15.552
20593,18.161,15.546
20626,19.441,15.561
20628,18.555,15.591
20630,19.624,15.615
20659,18.4,15.53
20666,18.48,15.59
20669,18.27,15.59
20670,18.56,15.57
20671,18.8,15.56
20672,18.62,15.56
20676,18.94,15.51
20682,18.6878,15.5193
20684,18.9102,15.5868
20688,18.77,15.59
20691,18.31,15.56
20901,19.3935,15.6043
20905,19.0934,15.5574
20907,19.1699,15.5742
20911,19.246,15.568
20913,19.322,15.581
20918,19.186,15.588
20919,19.862,15.597
20920,19.225,15.571
20921,19.497,15.592
20922,19.143,15.598
20932,18.982,15.591
20949,19.069,15.6
20953,18.971,15.558
21027,18.884,15.657
21044,18.835,15.634
21051,18.835,15.634
21176,18.933,15.641
21184,18.872,15.663
21185,18.858,15.668
21186,18.821,15.644
21288,18.777,15.604
21291,19.276,15.603
21360,19.599,15.674
21362,19.599,15.674
21363,19.713,15.673
21405,19.713,15.673
21440,18.365,15.639
21477,18.365,15.639
21478,18.606375,15.639875
21490,18.548,15.622
21491,18.393,15.627
21492,17.998,15.583
21493,18.514,15.581
21494,18.526,15.589
21495,18.525,15.601
21496,18.56,15.599
21497,18.774,15.637
21498,18.716,15.616
21499,18.531,15.631
21500,17.92,15.575
21512,18.93,15.611
21513,18.917,15.601
21514,18.927,15.589
21515,18.902,15.599
21516,18.426,15.548
21517,18.931,15.613
21518,19.037,15.611
21519,18.914,15.606
21520,19.1290194,15.68718372
21521,19.039,15.623
21522,19.038,15.628
21523,18.896,15.591
21525,19.152,15.563
21526,18.947,15.536
21529,19.41,15.599
21533,19.446,15.585
21537,19.504,15.59
21538,19.525,15.597
21542,19.456,15.592
21550,19.395,15.603
21562,19.428,15.591
21566,19.379,15.599
21568,19.359,15.588
21577,19.5,15.592
21578,18.946,15.627
21651,18.754,15.611
21652,18.62,15.599
21653,18.665,15.613
21654,18.983,15.622
21655,18.812,15.574
21656,18.636,15.613
21765,18.73661205,15.54263552
21780,18.998,15.642
21781,18.851,15.611
21782,19.049,15.648
21790,18.835,15.599
21791,18.947,15.589
21792,18.863,15.608
21793,18.952,15.593
21794,18.751,15.581
21795,18.715,15.601
21796,18.858,15.602
21797,18.838,15.605
21798,19.012,15.621
21799,18.814,15.579
21842,18.902,15.591
21844,18.96,15.64
21845,18.963,15.6
21846,18.907,15.608
21847,18.757,15.547
21848,18.809,15.59
21849,18.881,15.6
21850,18.945,15.636
21851,18.965,15.63
21852,18.892,15.606
21853,18.835,15.599
21854,18.915,15.603
21855,19.026,15.677
21856,18.979,15.644
21858,18.972,15.607
21859,18.975,15.613
21860,18.937,15.596
21861,18.997,15.636
21913,18.873,15.569
21914,18.819,15.576
21915,18.914,15.573
21916,18.831,15.538
21917,18.881,15.59
21918,18.872,15.565
21919,18.692,15.627
22067,18.9046,15.6044
22071,18.803,15.611
22085,19.178,15.699
22086,18.948,15.634
22089,18.952,15.614
22090,19.061,15.652
22095,19.05,15.637
22096,18.997,15.639
22097,19.068,15.659
22099,19.076,15.647
22103,19.074,15.646
22106,19.065,15.649
22107,19.001,15.634
22109,19.068,15.651
22110,18.965,15.63
22113,19.054,15.648
22114,19.047,15.651
22115,19.049,15.643
22116,19.087,15.655
22117,19.031,15.639
22118,18.95,15.621
22120,18.962,15.626
22122,19.064,15.648
22124,18.884,15.552
22158,18.885,15.573
22159,18.909,15.582
22160,18.852,15.568
22161,18.899,15.569
22162,18.924,15.602
22247,18.96,15.634
22249,18.875,15.577
22276,18.878,15.578
22277,18.999,15.6
22279,18.936,15.583
22280,18.875,15.568
22281,18.875,15.558
22282,18.874,15.58
22283,18.915,15.575
22284,18.929,15.558
22285,18.891,15.566
22286,18.915,15.547
22287,19.037,15.567
22288,18.925,15.568
22289,18.856,15.54
22290,18.967,15.583
22291,18.872,15.559
22297,18.838,15.565
22298,18.688,15.5
22302,18.928,15.56
22303,18.83479997,15.55264818
22304,18.84664702,15.55601601
22305,18.83850832,15.55753057
22317,18.837,15.548
22319,18.806,15.547
22321,18.8286,15.5518
22327,19.0998,15.6338
22328,18.8587,15.5374
22329,19.5091,15.5846
22330,18.96398571,15.58575714
22331,18.9321,15.5788
22332,18.9443,15.5843
22333,18.9323,15.5947
22334,18.8614,15.5611
22357,18.961,15.59
22358,18.869,15.573
22372,18.862,15.564
22377,18.862,15.564
22423,19.409,15.604
22426,18.68,15.537
22428,18.692,15.525
22434,18.406,15.548
22435,19.1,15.645
22436,19.954,15.821
22437,20.128,15.846
22442,18.317,15.588
22443,18.332,15.594
22455,18.315,15.593
22457,18.292,15.572
22522,18.601,15.556
22523,18.577,15.546
22533,18.657,15.565
22534,18.562,15.538
22536,18.666,15.575
22538,18.516,15.521
22539,18.537,15.531
22540,18.519,15.529
22552,18.681,15.579
22615,18.625,15.564
22616,18.628,15.556
22623,18.672,15.579
22624,18.67,15.567
22625,18.612,15.547
22626,18.636,15.568
22627,18.669,15.577
22628,18.684,15.585
22629,18.676,15.582
22631,18.61,15.556
22632,18.683,15.567
22633,18.692,15.582
22634,18.684,15.583
22635,19.068,15.683
22636,18.681,15.613
22643,18.67224142,15.60188668
22645,18.66822045,15.60562468
22650,18.572,15.545
22652,18.58,15.557
22661,18.525,15.533
22662,18.63,15.55
22663,18.593,15.539
22664,18.665,15.555
22665,18.668,15.578
22666,18.659,15.567
22675,18.731,15.527
22676,18.714,15.529
22695,18.519,15.544
22770,18.948,15.569
22772,18.956,15.567
22897,18.991,15.547
22898,18.897,15.555
22899,18.935,15.548
22900,18.934,15.538
22903,18.538,15.526
22904,18.934,15.556
22945,18.985,15.556
22947,18.948,15.56
22948,18.919,15.558
22950,19.288,15.576
22952,18.621,15.528
22954,18.576,15.536
22955,18.619,15.562
22957,19.085,15.577
22958,19.184,15.577
22959,19.093,15.564
22964,18.655,15.503
23003,18.869,15.527
23004,18.926,15.547
23005,18.914,15.537
23006,19.096,15.573
23009,19.136,15.572
23033,18.615,15.509
23034,18.616,15.516
23035,18.645,15.535
23040,18.65,15.526
23043,18.699,15.527
23044,18.772,15.54
23048,18.949,15.536
23049,18.873,15.557
23053,19.047,15.565
23055,19.061,15.559
23065,18.822,15.55
23078,19.039,15.574
23100,19.028,15.571
23102,19.171,15.587
23103,19.11,15.575
23104,19.151,15.571
23105,19.384,15.62
23110,18.383,15.512
23111,19.996,15.713
23115,19.051,15.562
23116,19.017,15.551
23118,19.188,15.573
23119,19.201,15.591
23120,18.692,15.554
23128,19.048,15.571
23131,19.048,15.569
23134,19.122,15.579
23178,19.308,15.587
23179,19.056,15.548
23226,19.121,15.579
23252,19.084,15.566
23256,19.09,15.572
23258,19.062,15.568
23259,19.075,15.569
23260,19.063,15.56
23261,19.081,15.574
23308,17.954,15.468
23321,17.919,15.435
23332,17.985,15.463
23336,17.973,15.469
23490,17.806,15.47
23491,18.224,15.575
23492,17.941,15.462
23493,18.066,15.488
23495,17.679,15.436
23496,17.784,15.437
23497,17.798,15.442
23498,17.738,15.444
23499,17.977,15.495
23500,17.931,15.462
23535,17.954,15.3783
23537,17.8321,15.38
23699,17.009,15.437
23700,17.147,15.37
23701,17.596,15.389
23702,18.15,15.574
23703,17.266,15.414
23709,17.48,15.359
23710,17.872,15.439
23711,17.875,15.449
23712,17.851,15.417
23713,17.895,15.429
23714,17.873,15.441
23715,16.789,15.28
23716,16.644,15.273
23719,17.815,15.427
23720,17.419,15.383
23721,17.924,15.449
23730,18.077,15.46
23731,18.049,15.465
23759,18.243,15.437
23760,18.276,15.527
23761,18.281,15.54
23762,18.276,15.529
23764,18.273,15.533
23788,18.699,15.8462
23789,18.7479,15.8507
23791,18.643,15.574
23793,18.617,15.476
23796,18.625,15.552
23797,18.624,15.539
23798,18.634,15.525
23800,18.589,15.49
23801,18.455,15.551
23802,18.625,15.514
23805,18.928,15.557
23815,18.7408,15.5845
23816,18.666,15.6515
23818,18.6561,15.6063
23820,18.688,15.6068
23838,18.493,15.493
23839,18.46,15.564
23840,18.48,15.469
23841,18.141,15.461
23842,18.599,15.491
23843,18.493,15.493
23844,18.357,15.522
23846,18.488,15.638
23847,18.474,15.179
23849,18.452,15.556
23850,18.445,15.466
23874,18.44,15.584
23876,18.32,15.54
23877,18.58,15.562
23878,17.99,15.503
23880,18.56,15.565
23881,18.26,15.506
23882,18.18,15.539
23883,18.15,15.499
23884,18.47,15.62
23885,18.19,15.526
23886,18.35,15.546
23887,18.49,15.659
24118,17.403,15.417
24119,17.948,15.41
24137,18.093,15.518
24139,18.354,15.566
24140,17.604,15.431
24141,18.158,15.564
24147,18.122,15.609
24156,18.27,15.49
24418,17.173,15.322
24419,17.655,15.391
24420,17.414,15.341
24466,17.174,15.389
24467,17.563,15.449
24468,17.06,15.41
24469,17.072,15.381
24470,17.479,15.425
24471,17.019,15.38
24472,17.131,15.383
24473,17.489,15.436
24474,17.414,15.433
24475,17.117,15.392
24476,17.21,15.412
24477,17.213,15.391
24479,17.308,15.392
24484,17.434,15.43
24485,19.0419,15.6722
24495,18.146,15.5229
24496,17.9476,15.5381
24497,19.1877,15.6435
24498,17.783,15.489
24511,17.752,15.46
24512,17.85,15.514
24513,17.988,15.505
24518,17.55,15.48
24519,17.58,15.49
24520,17.57,15.48
24521,17.93,15.54
24522,17.85,15.48
24523,17.81,15.46
24524,17.55,15.48
24525,17.94,15.53
24526,17.85,15.48
24527,17.56,15.48
24528,17.59,15.5
24543,17.733865,15.484298
24544,17.054955,15.364051
24548,17.008,15.41
24570,17.153582,15.402258
24572,17.45,15.4
24574,17.125,15.308
24575,17.147,15.318
24576,17.483,15.411
24577,17.449,15.416
24578,17.126,15.304
24579,17.831,15.435
24581,17.152,15.325
24582,17.457,15.404
24583,17.445,15.4
24588,17.036,15.418
24595,17.233,15.431
24596,17.095,15.428
24618,17.065,15.457
24620,17.023,15.416
24711,18.747502,15.595601
24712,18.752492,15.597309
24713,18.643446,15.591105
24714,18.656486,15.592384
24720,18.685488,15.594871
24723,18.363698,15.495292
24726,18.758433,15.595121
24727,18.86622,15.602144
24730,18.763253,15.599497
24735,18.779184,15.602454
24736,18.729871,15.595391
24739,18.850889,15.603952
24744,18.760983,15.591395
24751,18.521,15.546
24760,18.409,15.525
24816,18.532,15.592
24817,18.507,15.512
24821,18.372,15.543
24822,18.423,15.513
24824,18.526,15.54
24828,18.49,15.547
24829,18.451,15.539
24831,18.525,15.552
24834,18.552,15.541
24836,18.456,15.55
24837,18.486,15.546
24839,18.41,15.54
24840,18.388,15.537
24844,18.4048,15.5015
24846,18.39,15.5132
24848,18.4522,15.533
24849,18.3729,15.5082
24850,18.5435,15.5235
24869,18.448,15.515
24879,17.715,15.504
24883,17.76,15.511
24884,17.705,15.483
24886,17.749,15.51
24902,18.229,15.501
24903,18.25,15.49
24904,18.23,15.51
24905,17.92,15.54
24906,17.98,15.52
24930,18.252,15.547
24931,17.962,15.489
24932,18.103,15.467
24933,17.009,15.437
24934,17.147,15.37
24935,18.252,15.547
24936,18.119,15.5
24937,17.596,15.389
24955,17.925,15.423
24956,17.996,15.459
24957,17.995,15.457
24972,18.171,15.532
24973,18.206,15.522
25019,18.955,15.6
25020,17.887,15.464
25021,18.993,15.61
25022,17.852,15.455
25023,18.982,15.59
25024,18.992,15.609
25025,19.002,15.612
25026,17.833,15.448
25027,18.994,15.606
25028,17.802,15.435
25029,18.941,15.626
25030,18.902,15.624
25038,17.773,15.407
25178,17.769,15.467
25179,18.069,15.52
25180,17.515,15.504
25181,17.83,15.556
25182,18.047,15.504
25204,17.969,15.458
25205,17.951,15.596
25206,17.896,15.36
25207,17.551,15.44
25232,17.888,15.594
25233,18.194,15.591
25234,17.885,15.579
25235,17.869,15.572
25236,17.794,15.553
25237,17.859,15.558
25238,17.769,15.579
25241,17.91,15.57
25242,17.953,15.556
25243,17.931,15.546
25392,17.384,15.506
25393,17.482,15.543
25394,17.569,15.508
25395,17.378,15.538
25397,17.824,15.537
25398,17.657,15.543
25399,17.614,15.541
25400,17.39,15.535
25401,17.379,15.538
25404,18.082,15.438
25405,17.486,15.303
25406,17.534,15.46
25410,17.41,15.54
25414,17.514,15.519
25416,18.35,16.006
25417,17.643,15.436
25418,17.752,15.403
25432,16.708,15.236
25433,16.713,15.291
25434,16.632,15.204
25460,17.628,15.433
25461,17.626,15.432
25462,17.599,15.421
25463,17.668,15.411
25464,17.671,15.404
25501,18.179,15.53
25502,18.253,15.523
25503,18.384,15.555
25504,18.292,15.539
25505,17.785,15.446
25506,17.912,15.467
25507,18.169,15.514
25508,18.118,15.513
25509,16.921,15.302
25510,18.454,15.565
25511,17.601,15.416
25512,18.119,15.479
25513,18.394,15.556
25514,18.006,15.484
25515,18.203,15.555
25516,18.363,15.562
25528,17.461,15.418
